# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
9.052e-02	9.060e-04
4.709e-01	1.817e-03
3.323e-01	2.724e-03
8.624e-01	3.632e-03
1.053e+00	4.538e-03
1.496e+00	5.444e-03
1.152e+00	6.356e-03
1.987e+00	7.264e-03
1.844e+00	8.177e-03
1.811e+00	9.084e-03
1.802e+00	9.084e-03
1.631e+00	9.086e-03
5.825e+00	5.928e-02
1.460e+01	1.092e-01
2.144e+01	1.620e-01
2.675e+01	2.121e-01
3.309e+01	2.621e-01
3.800e+01	3.121e-01
4.367e+01	3.626e-01
4.878e+01	4.126e-01
5.312e+01	4.644e-01
5.854e+01	5.145e-01
6.301e+01	5.666e-01
6.711e+01	6.166e-01
7.104e+01	6.667e-01
7.598e+01	7.169e-01
8.261e+01	7.667e-01
8.535e+01	8.179e-01
8.903e+01	8.680e-01
9.234e+01	9.175e-01
9.417e+01	9.675e-01
9.737e+01	1.019e+00
1.006e+02	1.070e+00
1.047e+02	1.121e+00
1.091e+02	1.170e+00
1.126e+02	1.220e+00
1.141e+02	1.271e+00
1.175e+02	1.320e+00
1.201e+02	1.371e+00
1.230e+02	1.422e+00
1.250e+02	1.473e+00
1.274e+02	1.523e+00
1.293e+02	1.573e+00
1.321e+02	1.623e+00
1.342e+02	1.673e+00
1.359e+02	1.724e+00
1.387e+02	1.774e+00
1.412e+02	1.824e+00
1.430e+02	1.874e+00
1.456e+02	1.925e+00
1.483e+02	1.975e+00
1.513e+02	2.025e+00
1.544e+02	2.075e+00
1.572e+02	2.125e+00
1.582e+02	2.175e+00
1.599e+02	2.224e+00
1.619e+02	2.275e+00
1.643e+02	2.324e+00
1.673e+02	2.374e+00
1.714e+02	2.425e+00
1.735e+02	2.475e+00
1.751e+02	2.525e+00
1.761e+02	2.575e+00
1.781e+02	2.625e+00
1.797e+02	2.675e+00
1.834e+02	2.726e+00
1.872e+02	2.777e+00
1.891e+02	2.827e+00
1.904e+02	2.878e+00
1.918e+02	2.927e+00
1.933e+02	2.978e+00
1.950e+02	3.029e+00
1.966e+02	3.079e+00
1.981e+02	3.130e+00
2.000e+02	3.180e+00
2.022e+02	3.230e+00
2.045e+02	3.280e+00
2.064e+02	3.330e+00
2.075e+02	3.380e+00
2.095e+02	3.430e+00
2.112e+02	3.480e+00
2.117e+02	3.530e+00
2.131e+02	3.579e+00
2.160e+02	3.629e+00
2.186e+02	3.679e+00
2.209e+02	3.729e+00
2.227e+02	3.778e+00
2.239e+02	3.830e+00
2.252e+02	3.880e+00
2.283e+02	3.932e+00
2.309e+02	3.982e+00
2.314e+02	4.032e+00
2.329e+02	4.083e+00
2.343e+02	4.134e+00
2.357e+02	4.185e+00
2.368e+02	4.235e+00
2.391e+02	4.285e+00
2.403e+02	4.336e+00
2.415e+02	4.385e+00
2.430e+02	4.435e+00
2.440e+02	4.485e+00
2.456e+02	4.535e+00
2.479e+02	4.584e+00
2.493e+02	4.634e+00
2.516e+02	4.685e+00
2.534e+02	4.734e+00
2.543e+02	4.784e+00
2.555e+02	4.834e+00
2.570e+02	4.885e+00
2.587e+02	4.934e+00
2.598e+02	4.985e+00
2.614e+02	5.036e+00
2.630e+02	5.087e+00
2.640e+02	5.137e+00
2.653e+02	5.190e+00
2.682e+02	5.240e+00
2.700e+02	5.289e+00
2.720e+02	5.340e+00
2.740e+02	5.390e+00
2.754e+02	5.440e+00
2.764e+02	5.490e+00
2.772e+02	5.541e+00
2.791e+02	5.590e+00
2.803e+02	5.640e+00
2.823e+02	5.690e+00
2.836e+02	5.740e+00
2.843e+02	5.791e+00
2.857e+02	5.840e+00
2.867e+02	5.892e+00
2.877e+02	5.942e+00
2.882e+02	5.992e+00
2.894e+02	6.042e+00
2.917e+02	6.092e+00
2.931e+02	6.142e+00
2.949e+02	6.193e+00
2.971e+02	6.243e+00
2.982e+02	6.293e+00
2.991e+02	6.342e+00
3.006e+02	6.392e+00
3.016e+02	6.442e+00
3.030e+02	6.492e+00
3.045e+02	6.542e+00
3.053e+02	6.593e+00
3.072e+02	6.643e+00
3.083e+02	6.693e+00
3.097e+02	6.743e+00
3.111e+02	6.793e+00
3.124e+02	6.843e+00
3.133e+02	6.893e+00
3.147e+02	6.943e+00
3.163e+02	6.993e+00
3.174e+02	7.043e+00
3.188e+02	7.093e+00
3.203e+02	7.143e+00
3.215e+02	7.194e+00
3.227e+02	7.245e+00
3.238e+02	7.297e+00
3.251e+02	7.347e+00
3.262e+02	7.397e+00
3.277e+02	7.447e+00
3.294e+02	7.498e+00
3.312e+02	7.547e+00
3.323e+02	7.598e+00
3.339e+02	7.648e+00
3.354e+02	7.698e+00
3.363e+02	7.749e+00
3.374e+02	7.799e+00
3.385e+02	7.850e+00
3.397e+02	7.901e+00
3.406e+02	7.951e+00
3.414e+02	8.002e+00
3.429e+02	8.053e+00
3.438e+02	8.104e+00
3.450e+02	8.154e+00
3.462e+02	8.205e+00
3.480e+02	8.255e+00
3.490e+02	8.306e+00
3.500e+02	8.357e+00
3.513e+02	8.408e+00
3.516e+02	8.459e+00
3.526e+02	8.509e+00
3.534e+02	8.559e+00
3.542e+02	8.609e+00
3.552e+02	8.659e+00
3.564e+02	8.709e+00
3.578e+02	8.760e+00
3.585e+02	8.809e+00
3.599e+02	8.859e+00
3.605e+02	8.909e+00
3.616e+02	8.960e+00
3.624e+02	9.010e+00
3.633e+02	9.061e+00
3.643e+02	9.111e+00
3.651e+02	9.162e+00
3.661e+02	9.214e+00
3.668e+02	9.265e+00
3.680e+02	9.316e+00
3.689e+02	9.367e+00
3.693e+02	9.417e+00
3.704e+02	9.467e+00
3.711e+02	9.518e+00
3.722e+02	9.568e+00
3.724e+02	9.619e+00
3.732e+02	9.669e+00
3.740e+02	9.719e+00
3.744e+02	9.769e+00
3.748e+02	9.821e+00
3.765e+02	9.871e+00
