# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
3.200e-01	9.090e-04
8.419e-01	1.817e-03
1.278e+00	2.720e-03
1.519e+00	3.627e-03
1.239e+00	4.532e-03
1.934e+00	5.444e-03
1.959e+00	6.356e-03
2.591e+00	7.264e-03
2.846e+00	8.174e-03
3.148e+00	9.081e-03
2.873e+00	9.081e-03
3.440e+00	9.083e-03
6.662e+00	5.346e-02
1.298e+01	9.854e-02
1.899e+01	1.449e-01
2.509e+01	1.896e-01
3.102e+01	2.342e-01
3.590e+01	2.791e-01
4.058e+01	3.235e-01
4.512e+01	3.678e-01
4.904e+01	4.126e-01
5.301e+01	4.591e-01
5.661e+01	5.041e-01
5.993e+01	5.514e-01
6.420e+01	5.973e-01
6.781e+01	6.420e-01
7.050e+01	6.876e-01
7.415e+01	7.322e-01
7.929e+01	7.777e-01
8.223e+01	8.222e-01
8.484e+01	8.678e-01
8.823e+01	9.140e-01
9.012e+01	9.585e-01
9.303e+01	1.003e+00
9.582e+01	1.049e+00
9.868e+01	1.094e+00
1.005e+02	1.140e+00
1.045e+02	1.185e+00
1.079e+02	1.231e+00
1.096e+02	1.276e+00
1.132e+02	1.321e+00
1.162e+02	1.366e+00
1.180e+02	1.411e+00
1.205e+02	1.456e+00
1.232e+02	1.501e+00
1.253e+02	1.546e+00
1.271e+02	1.592e+00
1.286e+02	1.637e+00
1.306e+02	1.682e+00
1.333e+02	1.728e+00
1.356e+02	1.774e+00
1.378e+02	1.819e+00
1.410e+02	1.865e+00
1.434e+02	1.910e+00
1.459e+02	1.955e+00
1.493e+02	2.001e+00
1.515e+02	2.046e+00
1.520e+02	2.091e+00
1.534e+02	2.136e+00
1.550e+02	2.181e+00
1.568e+02	2.226e+00
1.586e+02	2.271e+00
1.599e+02	2.316e+00
1.616e+02	2.360e+00
1.640e+02	2.406e+00
1.664e+02	2.451e+00
1.687e+02	2.496e+00
1.708e+02	2.541e+00
1.737e+02	2.586e+00
1.755e+02	2.631e+00
1.768e+02	2.675e+00
1.780e+02	2.720e+00
1.790e+02	2.766e+00
1.812e+02	2.811e+00
1.825e+02	2.856e+00
1.836e+02	2.901e+00
1.845e+02	2.946e+00
1.859e+02	2.991e+00
1.881e+02	3.036e+00
1.892e+02	3.081e+00
1.902e+02	3.126e+00
1.918e+02	3.171e+00
1.931e+02	3.216e+00
1.936e+02	3.261e+00
1.951e+02	3.306e+00
1.962e+02	3.351e+00
1.974e+02	3.396e+00
1.992e+02	3.442e+00
2.000e+02	3.488e+00
2.008e+02	3.533e+00
2.010e+02	3.578e+00
2.024e+02	3.623e+00
2.038e+02	3.668e+00
2.041e+02	3.713e+00
2.056e+02	3.758e+00
2.058e+02	3.803e+00
2.069e+02	3.847e+00
2.074e+02	3.893e+00
2.086e+02	3.938e+00
2.093e+02	3.983e+00
2.104e+02	4.027e+00
2.111e+02	4.073e+00
2.117e+02	4.118e+00
2.127e+02	4.164e+00
2.133e+02	4.209e+00
2.140e+02	4.253e+00
2.147e+02	4.298e+00
2.152e+02	4.343e+00
2.157e+02	4.388e+00
