# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
9.261e-01	9.180e-04
1.099e+00	1.841e-03
1.702e+00	2.759e-03
1.910e+00	3.674e-03
1.974e+00	4.598e-03
2.442e+00	5.514e-03
3.115e+00	6.430e-03
3.101e+00	7.351e-03
2.877e+00	8.270e-03
2.873e+00	8.270e-03
3.720e+00	8.271e-03
4.741e+00	2.599e-02
6.256e+00	4.392e-02
7.984e+00	6.135e-02
9.338e+00	7.898e-02
1.161e+01	9.648e-02
1.404e+01	1.146e-01
1.937e+01	1.318e-01
2.290e+01	1.494e-01
2.565e+01	1.667e-01
2.781e+01	1.844e-01
2.949e+01	2.017e-01
3.206e+01	2.192e-01
3.364e+01	2.366e-01
3.531e+01	2.540e-01
3.713e+01	2.715e-01
3.933e+01	2.890e-01
4.106e+01	3.068e-01
4.301e+01	3.245e-01
4.386e+01	3.428e-01
4.615e+01	3.603e-01
4.861e+01	3.775e-01
5.114e+01	3.949e-01
5.236e+01	4.124e-01
5.560e+01	4.306e-01
5.831e+01	4.484e-01
6.141e+01	4.661e-01
6.355e+01	4.834e-01
6.458e+01	5.009e-01
6.641e+01	5.193e-01
6.672e+01	5.367e-01
6.936e+01	5.551e-01
6.989e+01	5.726e-01
7.032e+01	5.903e-01
7.257e+01	6.077e-01
7.457e+01	6.250e-01
7.464e+01	6.426e-01
7.536e+01	6.601e-01
7.696e+01	6.779e-01
7.771e+01	6.957e-01
7.931e+01	7.133e-01
8.118e+01	7.309e-01
8.240e+01	7.483e-01
8.369e+01	7.657e-01
8.494e+01	7.832e-01
8.595e+01	8.012e-01
8.734e+01	8.189e-01
8.811e+01	8.363e-01
8.969e+01	8.543e-01
9.121e+01	8.718e-01
9.286e+01	8.894e-01
9.346e+01	9.068e-01
9.414e+01	9.246e-01
9.514e+01	9.419e-01
9.576e+01	9.595e-01
9.752e+01	9.769e-01
9.829e+01	9.943e-01
1.003e+02	1.012e+00
1.014e+02	1.029e+00
1.030e+02	1.048e+00
1.039e+02	1.065e+00
1.055e+02	1.083e+00
1.059e+02	1.100e+00
1.065e+02	1.118e+00
1.075e+02	1.135e+00
1.093e+02	1.153e+00
1.097e+02	1.170e+00
1.100e+02	1.188e+00
1.108e+02	1.205e+00
1.108e+02	1.223e+00
1.127e+02	1.240e+00
1.144e+02	1.258e+00
1.155e+02	1.275e+00
1.161e+02	1.293e+00
1.168e+02	1.310e+00
1.173e+02	1.328e+00
1.178e+02	1.345e+00
1.187e+02	1.363e+00
1.199e+02	1.380e+00
1.212e+02	1.398e+00
1.218e+02	1.415e+00
1.228e+02	1.433e+00
1.242e+02	1.450e+00
1.254e+02	1.468e+00
1.261e+02	1.485e+00
1.265e+02	1.503e+00
1.275e+02	1.520e+00
1.285e+02	1.538e+00
1.293e+02	1.555e+00
1.301e+02	1.573e+00
1.313e+02	1.590e+00
1.324e+02	1.607e+00
1.331e+02	1.625e+00
1.347e+02	1.643e+00
1.359e+02	1.660e+00
1.366e+02	1.678e+00
1.366e+02	1.695e+00
1.372e+02	1.713e+00
