# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
7.910e-01	1.831e-03
9.886e-01	2.751e-03
1.115e+00	3.668e-03
1.472e+00	4.583e-03
1.672e+00	5.503e-03
1.515e+00	6.424e-03
2.442e+00	7.341e-03
2.210e+00	8.256e-03
2.107e+00	9.177e-03
2.857e+00	1.010e-02
2.560e+00	1.010e-02
2.875e+00	1.010e-02
3.469e+00	2.755e-02
5.182e+00	4.510e-02
8.116e+00	6.290e-02
1.153e+01	8.055e-02
1.498e+01	9.793e-02
1.744e+01	1.159e-01
2.071e+01	1.333e-01
2.304e+01	1.508e-01
2.577e+01	1.682e-01
2.698e+01	1.857e-01
2.874e+01	2.032e-01
3.028e+01	2.208e-01
3.153e+01	2.381e-01
3.427e+01	2.560e-01
3.816e+01	2.734e-01
4.160e+01	2.912e-01
4.344e+01	3.088e-01
4.408e+01	3.261e-01
4.419e+01	3.437e-01
4.541e+01	3.612e-01
4.725e+01	3.791e-01
4.971e+01	3.969e-01
5.380e+01	4.144e-01
5.649e+01	4.323e-01
5.829e+01	4.500e-01
5.987e+01	4.673e-01
6.104e+01	4.847e-01
6.266e+01	5.019e-01
6.382e+01	5.200e-01
6.440e+01	5.374e-01
6.558e+01	5.549e-01
6.668e+01	5.722e-01
6.790e+01	5.895e-01
6.947e+01	6.069e-01
7.126e+01	6.245e-01
7.236e+01	6.419e-01
7.382e+01	6.594e-01
7.466e+01	6.768e-01
7.688e+01	6.943e-01
7.910e+01	7.117e-01
8.065e+01	7.293e-01
8.174e+01	7.471e-01
8.497e+01	7.648e-01
8.789e+01	7.822e-01
8.822e+01	7.998e-01
8.849e+01	8.172e-01
8.886e+01	8.348e-01
8.913e+01	8.521e-01
9.040e+01	8.698e-01
9.209e+01	8.877e-01
9.350e+01	9.055e-01
9.506e+01	9.230e-01
9.540e+01	9.406e-01
9.589e+01	9.584e-01
9.648e+01	9.764e-01
9.880e+01	9.937e-01
1.014e+02	1.012e+00
1.033e+02	1.029e+00
1.042e+02	1.048e+00
1.044e+02	1.065e+00
1.058e+02	1.083e+00
1.074e+02	1.101e+00
1.081e+02	1.118e+00
1.082e+02	1.136e+00
1.096e+02	1.153e+00
1.100e+02	1.171e+00
1.110e+02	1.188e+00
1.125e+02	1.206e+00
1.132e+02	1.223e+00
1.132e+02	1.241e+00
1.137e+02	1.258e+00
1.155e+02	1.276e+00
1.177e+02	1.293e+00
1.198e+02	1.311e+00
1.220e+02	1.329e+00
1.231e+02	1.347e+00
1.232e+02	1.365e+00
1.235e+02	1.382e+00
1.245e+02	1.400e+00
1.243e+02	1.417e+00
1.254e+02	1.435e+00
1.261e+02	1.452e+00
1.268e+02	1.470e+00
1.281e+02	1.487e+00
1.292e+02	1.505e+00
1.313e+02	1.523e+00
1.319e+02	1.540e+00
1.323e+02	1.558e+00
1.324e+02	1.575e+00
1.330e+02	1.593e+00
1.341e+02	1.611e+00
1.348e+02	1.628e+00
1.350e+02	1.646e+00
1.351e+02	1.663e+00
1.360e+02	1.680e+00
1.373e+02	1.698e+00
1.379e+02	1.716e+00
