# Depth(nm)	Force(mN)
0.000e+00	0.000e+00
5.927e-01	9.060e-04
6.791e-01	1.812e-03
1.214e+00	2.720e-03
1.390e+00	3.628e-03
1.563e+00	4.539e-03
2.364e+00	5.447e-03
1.921e+00	6.355e-03
2.338e+00	7.261e-03
2.556e+00	8.168e-03
2.880e+00	9.077e-03
3.274e+00	9.988e-03
2.929e+00	9.988e-03
2.992e+00	9.991e-03
6.466e+00	5.943e-02
1.441e+01	1.089e-01
2.212e+01	1.612e-01
2.672e+01	2.108e-01
3.232e+01	2.610e-01
3.729e+01	3.111e-01
4.330e+01	3.612e-01
4.867e+01	4.109e-01
5.318e+01	4.630e-01
5.754e+01	5.134e-01
6.171e+01	5.657e-01
6.573e+01	6.152e-01
7.023e+01	6.647e-01
7.428e+01	7.143e-01
7.680e+01	7.648e-01
8.078e+01	8.154e-01
8.370e+01	8.650e-01
8.653e+01	9.144e-01
8.939e+01	9.646e-01
9.411e+01	1.015e+00
9.730e+01	1.066e+00
9.992e+01	1.117e+00
1.034e+02	1.167e+00
1.080e+02	1.216e+00
1.107e+02	1.266e+00
1.130e+02	1.316e+00
1.149e+02	1.366e+00
1.167e+02	1.416e+00
1.197e+02	1.466e+00
1.222e+02	1.516e+00
1.242e+02	1.566e+00
1.270e+02	1.616e+00
1.296e+02	1.666e+00
1.321e+02	1.716e+00
1.349e+02	1.766e+00
1.379e+02	1.816e+00
1.405e+02	1.866e+00
1.428e+02	1.915e+00
1.449e+02	1.964e+00
1.470e+02	2.015e+00
1.492e+02	2.066e+00
1.514e+02	2.116e+00
1.546e+02	2.165e+00
1.571e+02	2.215e+00
1.591e+02	2.265e+00
1.608e+02	2.315e+00
1.635e+02	2.364e+00
1.651e+02	2.415e+00
1.682e+02	2.464e+00
1.717e+02	2.515e+00
1.725e+02	2.564e+00
1.743e+02	2.614e+00
1.755e+02	2.665e+00
1.773e+02	2.714e+00
1.810e+02	2.765e+00
1.836e+02	2.814e+00
1.855e+02	2.864e+00
1.868e+02	2.915e+00
1.882e+02	2.964e+00
1.903e+02	3.014e+00
1.926e+02	3.066e+00
1.938e+02	3.116e+00
1.955e+02	3.165e+00
1.971e+02	3.215e+00
1.989e+02	3.265e+00
2.015e+02	3.314e+00
2.035e+02	3.364e+00
2.054e+02	3.415e+00
2.077e+02	3.464e+00
2.099e+02	3.515e+00
2.114e+02	3.564e+00
2.124e+02	3.614e+00
2.143e+02	3.663e+00
2.163e+02	3.714e+00
2.180e+02	3.765e+00
2.198e+02	3.815e+00
2.217e+02	3.865e+00
2.232e+02	3.914e+00
2.254e+02	3.964e+00
2.273e+02	4.014e+00
2.291e+02	4.065e+00
2.311e+02	4.116e+00
2.325e+02	4.169e+00
2.340e+02	4.219e+00
2.352e+02	4.270e+00
2.362e+02	4.320e+00
2.382e+02	4.371e+00
2.395e+02	4.421e+00
2.411e+02	4.471e+00
2.433e+02	4.521e+00
2.452e+02	4.571e+00
2.466e+02	4.621e+00
2.481e+02	4.671e+00
2.497e+02	4.721e+00
2.511e+02	4.771e+00
2.538e+02	4.821e+00
2.551e+02	4.871e+00
2.565e+02	4.920e+00
2.587e+02	4.971e+00
2.602e+02	5.021e+00
2.612e+02	5.071e+00
2.622e+02	5.121e+00
2.638e+02	5.172e+00
2.654e+02	5.221e+00
2.668e+02	5.270e+00
2.685e+02	5.321e+00
2.701e+02	5.371e+00
2.710e+02	5.422e+00
2.725e+02	5.472e+00
2.745e+02	5.522e+00
2.755e+02	5.571e+00
2.773e+02	5.621e+00
2.784e+02	5.671e+00
2.796e+02	5.721e+00
2.814e+02	5.772e+00
2.832e+02	5.821e+00
2.846e+02	5.872e+00
2.859e+02	5.922e+00
2.873e+02	5.971e+00
2.885e+02	6.022e+00
2.896e+02	6.071e+00
2.911e+02	6.122e+00
2.927e+02	6.172e+00
2.940e+02	6.224e+00
