# rg size
6.603805497968588956e-01 2.000000000000000000e+00
7.077756599965898676e-01 2.000000000000000000e+00
9.253152059944864671e-01 3.000000000000000000e+00
9.556605506143709405e-01 4.000000000000000000e+00
7.369135592683130342e-01 2.000000000000000000e+00
7.859389437694369596e-01 2.000000000000000000e+00
7.328425093091834874e-01 2.000000000000000000e+00
1.506137630773039859e+01 4.000000000000000000e+00
9.836450518051651493e-01 3.000000000000000000e+00
1.067734325986228194e+00 3.000000000000000000e+00
1.361898256614862968e+00 7.000000000000000000e+00
1.380628265470849492e+00 4.000000000000000000e+00
7.639152978795306081e-01 2.000000000000000000e+00
7.553656211839900880e-01 2.000000000000000000e+00
1.525642302756723190e+01 2.000000000000000000e+00
1.473209375048992298e+00 7.000000000000000000e+00
1.159209961769206565e+01 3.000000000000000000e+00
8.497548709285149826e-01 2.000000000000000000e+00
6.976259343898900678e-01 2.000000000000000000e+00
1.629301781750368772e+00 1.000000000000000000e+01
7.183778165654531866e-01 2.000000000000000000e+00
8.082721508465843252e-01 2.000000000000000000e+00
1.168794746222001280e+01 3.000000000000000000e+00
1.050778394926744408e+00 3.000000000000000000e+00
7.759141923349305303e-01 2.000000000000000000e+00
9.533919905615054757e-01 3.000000000000000000e+00
9.581025280326356253e-01 3.000000000000000000e+00
1.245282808922703044e+00 6.000000000000000000e+00
7.236651296238780784e-01 2.000000000000000000e+00
1.108479022772235867e+00 3.000000000000000000e+00
1.087069421477753428e+00 3.000000000000000000e+00
6.915437569553635200e-01 2.000000000000000000e+00
7.058457706186306302e-01 2.000000000000000000e+00
1.257173771855002009e+00 5.000000000000000000e+00
7.943709075625031701e-01 2.000000000000000000e+00
7.069384594192725801e-01 2.000000000000000000e+00
1.068293312635740566e+00 3.000000000000000000e+00
1.043865591792922709e+00 4.000000000000000000e+00
1.152741635437431711e+01 3.000000000000000000e+00
1.228928842230230956e+01 2.000000000000000000e+00
1.085311286655323570e+01 7.000000000000000000e+00
1.012531917254175795e+00 4.000000000000000000e+00
1.024957313115544721e+00 4.000000000000000000e+00
1.212955963088425015e+00 4.000000000000000000e+00
6.578044205290614066e-01 2.000000000000000000e+00
1.147828299825824416e+01 3.000000000000000000e+00
7.457512381261597323e-01 2.000000000000000000e+00
1.132977496883847746e+00 3.000000000000000000e+00
1.198789505978616887e+01 5.000000000000000000e+00
9.975576903119710570e-01 4.000000000000000000e+00
7.191183894881649774e-01 2.000000000000000000e+00
7.169283759908472442e-01 2.000000000000000000e+00
7.300972177275464325e-01 2.000000000000000000e+00
1.477615891360852141e+00 9.000000000000000000e+00
6.871738759830314791e-01 2.000000000000000000e+00
9.587085287184542448e-01 3.000000000000000000e+00
6.819765978758083325e-01 2.000000000000000000e+00
1.052527282908714445e+00 5.000000000000000000e+00
1.284417850793754701e+00 5.000000000000000000e+00
1.753732805602385092e+00 8.000000000000000000e+00
7.232019563949498853e-01 2.000000000000000000e+00
1.413081560511129986e+00 8.000000000000000000e+00
